"id","obpp_situr_code","obpp_name","code","project_ids/display_name","description","subcategory_id/name","category_id/name","investment_sector_id/name","obpp_estado","obpp_municipio","obpp_parroquia","state","accountability_id/percent"
"__export__.sinco_project_46031","21-20-03-A83-0000","SAN MIGUEL DE LA FLORESTA","CCO-21-19-07-00007","RECUPERACION TOTAL DEL ALUMBRADO PUBLICO DEL SECTOR SAN MIGUEL DE LA FLORESTA ","Se excabaran 15 huecos de 40 cms x 1.20 de pronfundidad para la colocacion con su respectivo cemento y arena 
postes de baja tension con sus perchas de 4 puntos, abrazaderas, conectores, 
almidal N° 2,  pintura color plata y negro, asi mismo se recuperaran 05 postes cambiando su rebestimiento de 
perchas conectores y almidal. Se colocaran 20 lamparas con brazo de vapor de sodio y bombillo de 220w
Asi mismo se colocaran acometidas para 30 viviendas cubiendo 3 calles y la avenida principal de san miguel de la floresta.
Se beneficicaaran 285 personas afectadas.  ","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","TRUJILLO","VALERA","MERCEDES DÍAZ","En evaluación",""
"__export__.sinco_project_46032","12-11-01-001-0013","SACO III (SIN NOMBRE COMERCIAL)","CCO-21-10-05-00009","SUSTITUCION DE 300 MTRS DE TUBERIA DE AGUAS NEGRAS EN LA COMUNIDAD SACO III PQA. TUCUPIDO DEL MUNICIPIO RIBAS ESTADO GUÁRICO.","con la puesta en marcha de este proyecto se estaria solventando la problematica en la redes de cloacas en nuestro sector que desde hace varios anos se encuentran en deterioro, desbordandose las aguas servidas por las calles y veredas de la comunidad, es por ello que se sustituiran 300 metros de tuberias para un mejor funcionamiento.  Anexamos fotos del desbordamiento","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_46036","09-01-02-001-0017","LA MAPORA (SIN NOMBRE COMERCIAL)","CCO-21-08-01-00002","REHABILITACION DEL ALUMBRADO PUBLICO EN LA COMUNIDAD DE LA MAPORA, PARROQUIA JUAN DE MATA  SUAREZ, MCPIO ANZOATEGUI.","SUSTITUCION DE LUMINARIAS, REPARACION Y MANTENIMIENTO GENERAL  DE POSTERIAS, ALBIDAL ETC","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","ANZOÁTEGUI","JUAN DE MATA SUÁREZ","En evaluación",""
"__export__.sinco_project_46039","09-02-01-001-0046","EL CARMEN","CCO-21-08-02-00003","Mantenimiento y equipamiento del pozo profundo de agua del sector el carmen,  Tinaquillo Estado Cojedes","con la ejecución de este proyecto se realizara el mantenimiento y sondeo al pozo profundo así como también la adquisición del equipo de bombeo( Motor y Bomba) donde se beneficiaran 780","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","TINAQUILLO","TINAQUILLO","En evaluación",""
"__export__.sinco_project_46040","09-02-01-001-0111","FUNDACION TEODORO BOLIVAR (FUNDACION TEODORO BOLIVAR)","CCO-21-08-02-00004","continuacion de 200 metros lineales de  aguas  servidas en la comunidad fundacion  Teodoro bolívar, Tinaquillo Estado Cojedes","el presente proyecto contempla la colocación de 200 metros de aguas servidas de 10 pulgadas ara el beneficio de 372 familias en el sector Teodoro bolívar, Tinaquillo Estado Cojedes ","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","TINAQUILLO","TINAQUILLO","En evaluación",""
"__export__.sinco_project_46041","12-11-01-001-0009","SAN PABLO","CCO-21-10-05-00013","ALUMBRADO PUBLICO EN EL SECTOR SAN PABLO, PARROQUIA TUCUPIDO, MUNICIPIO JOSE FELIX RIBAS, ESTADO GUARICO","LA FINALIDAD DE ESTE PROYECTO ES ALUMBRAR EL SECTOR SAN SAN PABLO, Y DE ESTA FORMA GARANTIZAR A SUS HABITANTES UNA MEJOR CALIDAD DE VIDA PARA LOCUAL SE REQUIERE LA SUSTITUCIÓN DE LAMPARA Y BOMBILLOS  YA QUE EL SECTOR ESTA A OSCURAS LO CUAL PERMITE QUE EL HAMPA SE PERPETUE EN ESTE SECTOR Y NO LE PERMITA ASUS HABITANTES HACER VIDA SOCIAL.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_46042","09-02-01-001-0056","CANDELARIA I","CCO-21-08-02-00005","2DA FASE DE LA CONSTRUCCIÓN DE POZO PROFUNDO PARA AGUAS BLANCAS  EN EL SECTOR CANDELARIA I , TINAQUILLO ESTADO COJEDES","INICIO DE LA PERFORACIÓN DE 100 METROS DE PROFUNDIZACIÓN DE POZO EN EL SECTOR CANDELARIA 1, EN CUAL SE COMPRARÁ (01) TRANSFORMADOR DE 37,5 KVA MAGUERA Y EQUIPOS ELECTRICOS","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","TINAQUILLO","TINAQUILLO","En evaluación",""
"__export__.sinco_project_46043","CC-RUR-2014-05-00069","VILLAS DEL FRAILE","CCO-21-08-06-00007","REHABILITACION Y MEJORAS DEL ALUMBRADO PUBLICO EN LA COMUNIDAD VILLAS DEL FRAILE","LAS FALTA DE SISTEMA DE ALUMBRADO PUBLICO Y LA CARECIAS DE LUMINARIAS Y ACONDICIONAMIENTO DE VIDALES Y TRANSFORMADORES HACE QUE ESTE DERECHO HUMANO SUFRA POR FALTA DE UN SISTEMA ELECTRICO FUERTE EN BENEFICIO DE 69 FAMILIAS","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","EZEQUIEL ZAMORA","SAN CARLOS DE AUSTRIA","En evaluación",""
"__export__.sinco_project_46044","12-11-01-079-0000","CORCOBAO PALMARITO (SIN NOMBRE COMERCIAL)","CCO-21-10-05-00014","Tanques de almacenamiento de agua potable para familias vulnerables del caserio Corcobao / Palmarito parroquia Tucupido Municipio Jose Felix Ribas edo Guarico","En el siguiente proyecto se tiene como finalidad la compra de tanques de almacenamiento de agua potable para beneficiar la comunidad rural de Corcobao ya que se presentan dificultad con el bombeo de agua potable las familias habitantes de la comunidad tienen la necesidad de poseer donde almacenar el vital liquido ","TANQUES DE ALMACENAMIENTO","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_46046","08-14-05-001-0023","SANTA CRUZ DEL SUR","CCO-21-07-09-00001","REHABILITACIÓN POZO DE AGUA SANTA CRUZ DEL SUR","limpieza de pozo instalación de bomba de agua 7.5 hp 230 Voltios trifasico con salida 2 pulgadas, colocar empalme vulcanizado, hacer rosca nueva en tubería, re instalación y acometida eléctrica desde el banco de transformadores","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","CARABOBO","VALENCIA","URBANA RAFAEL URDANETA","En evaluación",""
"__export__.sinco_project_46047","09-02-01-046-0001","ESTANCIA DE TAGUANES","CCO-21-08-02-00006","MANTENIMIENTO Y REHABILITACIÓN DEL SISTEMA ELECTRICO DE ALUMBRADO PUBLICO DEL SECTOR ESTANCIA  TAGUANES MUNICIPIO TINAQUILLO ESTADO COJEDES","DEFICIENCIA Y AVERÍAS EN EN EL SISTEMA ELÉCTRICO DEL ALUMBRADO DE LA COMUNIDAD ESTANCIA TAGUANES DONDE DE COMPRARA 02 TRANSFORMADORES DE 37,5 KVA, 95 LAMPARAS  LED Y  BRAZOS, 20 FOTO SELDA","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","TINAQUILLO","TINAQUILLO","En evaluación",""
"__export__.sinco_project_46048","09-08-02-017-0000","TUCURAGUA (NO INDICA)","CCO-21-08-06-00009","REHABILITACIÓN DE LA 1° FASE DE TRAMO DE 3,5 KM DE VIALIDAD AGRÍCOLA PARA LA COMUNIDAD TUCURAGUA","ESTE PROYECTO CONSTA DE LA REHABILITACION FISICA  DE LA VIA AGRICOLA DE LA COMUNIDAD LAS TUCURAGUAS MUNICIPIO EZEQUIEL ZAMORA EESTADO COJEDES PRIMERA ETAPA","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","COJEDES","EZEQUIEL ZAMORA","JUAN ANGEL BRAVO","En evaluación",""
"__export__.sinco_project_46049","11-14-04-001-0015","ARENALES I","CCO-21-09-10-00001","mejora, dotación y suministro de gallinas ponedoras para el fortalecimiento de la alimentación balanceada del sector arenales 1 ","el presente proyectos es apoyar a la granja San Francisco en  recuperación de la producción de huevos para consumo humano de gallinas ponedera ya que fortalece la alimentación soberana de nuestro pueblo, la granja posee las instalaciones como gallinero  lo cual falta es la adquisición de las gallinas y suministro de alimento para los primero meses de las aves.","CRÍA Y ENGORDE DE AVES DE CORRAL","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","FALCÓN","MIRANDA","GUZMÁN GUILLERMO","En evaluación",""
"__export__.sinco_project_46051","09-06-01-P69-0000","caÃ±o hondo centro i","CCO-21-08-05-00005","REPARACION, MANTENIMIENTO DEL ALUMBRADO PUBLICO EN LA COMUNIDAD CAÑO HONDO CENTRO 1 MUNIUCIPIO RICAURTE ESTADO COJEDES","ESTE PROYECTO CONSTA DE LA REPARACION, MANTENIMIENTO DEL ALUMBRADO PUBLICO EN LA COMUNIDAD CAÑO HONDO CENTRO 1 MUNIUCIPIO RICAURTE ESTADO COJEDES BENEFICIANDO A 346 FAMILIAS","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","RICAURTE","LIBERTAD DE COJEDES","En evaluación",""
"__export__.sinco_project_46054","09-07-0004","COMUNA SOCIALISTA COMANDANTE SUPREMO","COM-21-08-09-00001","REHABILITACION DEL SISTEMA ELECTRICO EN EL SETOR LAS VILLAS DEL ESPINAL, MUNICIPIO RÒMULO GALLEGOS, DEL ESTADO BOLIVARIANO DE COJEDES.","CONSISTE EN LA ADQUISICION Y COLOCACION DE MATERIALES ELECTRICOS EN ALTA Y BAJA TENSION, CON LA SUSTITUCION Y COLOCACION DE SUS POSTES, TRANSFORMADORES, PARARRAYOS, CORTARRIENTE, ARVIDAL, CRUCETAS, PERCHAS, CONEXIONES Y HERRAJES. TOMANDO EN CUENTA EL REPLANTEO EN LAS CALLES Y EL ARRANQUE DE INSTALACION INICIAL.","REDES ELÉCTRICAS URBANAS","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","RÓMULO GALLEGOS","RÓMULO GALLEGOS","En evaluación",""
"__export__.sinco_project_46056","09-09-01-001-0000","MIJAGUA","CCO-21-08-07-00002","INSTALACION Y PUESTA EN MARCHA DE UNA PLANTA DE AGUA POTABLE EN LA COMUNIDAD DE MIJAGUA MUNICIPIO TINACO ESTADO COJEDES","Se trata de instalar un conjunto de sistemas y operaciones unitarias de tipo físico, químico o biológico cuya finalidad es que a través de los equipamientos elimina o reduce la contaminación o las características no deseables de las aguas provenientes del río Tinaco, se prevé instalar un sedimentador básico, un dosificador de cloro y los filtros elementales","REDES DE DISTRIBUCIÓN DE AGUA POTABLE","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","TINACO","GENERAL EN JEFE JOSÉ LAURENCIO SILVA","En evaluación",""
"__export__.sinco_project_46057","09-07-01-V97-0000","LAS MARGARITAS SECTOR LOS MANGOS","CCO-21-08-09-00001","CONFORMACION Y MEJORAMIENTO DE LA VIALIDAD EN EL SECTOR LAS MARGARITAS LOS MANGOS, MUNICIPIO ROMULO GALLEGOS, ESTADO COJEDES","ESTE PROYECTO CONSISTE EN LA CONFORMACIÓN DE CADA UNA DE LAS CALLES DEL SECTOR, DONDE SE TIENE PREVISTO LA COLOCACIÓN DE MATERIAL GRANULAR (GRANZÓN) PARA REALIZAR BACHEO DE HUECOS Y PASOS QUE SE ENCUENTRAN DAÑADOS. EL MISMO SE LLEVARÁ A CABO CON EQUIPO DE MOVIMIENTO DE TIERRA Y HERRAMIENTAS MENORES.","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","COJEDES","RÓMULO GALLEGOS","RÓMULO GALLEGOS","En evaluación",""
"__export__.sinco_project_46059","CC-URB-2014-05-00127","LOS MANGOS DEL ESTADIUM","CCO-21-08-09-00002","REHABILITACIÓN DEL COLECTOR PRINCIPAL Y CONTINUIDAD DE TRAMO DE AGUAS SERVIDAS DEL SECTOR LOS MANGOS DEL ESTADIUM","CONTEMPLA REPARACIÓN DE TRAMOS DAÑADOS Y LA CONTINUIDAD DE LOS TRAMO DE AGUAS SERVIDAS EN TUBERÍA PVC 8, PULGADAS INCLUYENDO, BOCAS DE VISITA, ACOMETIDAS A LA VIVIENDA CON TUBERÍA PVC Y CACHIMBO. ","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","RÓMULO GALLEGOS","RÓMULO GALLEGOS","En evaluación",""
"__export__.sinco_project_46060","12-11-01-001-0003","TIA RAFAELA","CCO-21-10-05-00015","Tanques de almacenamiento de agua potable","El presente Proyecto tiene como finalidad la compra de Tanques de almacenamiento de agua potable con el objetivo beneficiar las familias mas vulnerables de nuestra comunidad Tia Rafaela , ya que tenemos una problemática con el bombeo de agua potable los habitantes de nuestro sector rural están en la necesidad de poseer donde almacenar el vital liquido ","TANQUES DE ALMACENAMIENTO","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_46063","09-02-01-001-0051","INDEPENDENCIA (SIN NOMBRE COMERCIAL)","CCO-21-08-02-00008","MANTENIMIENTO Y RECUPERACION DE TENDIDO ELECTRICO DEL SECTOR INDEPENDENCIA MUNICIPIO TINAQUILLO ESTADO COJEDES","SE REALIZARA SUSTITUCION DE TENDIDO ELECTRICO DE RED EN BAJA TENSION LOGRANDO LA REABILITACION DE 15 POSTES CON LUMINARIA DE EQUIPO DE SODIO, ESTE PROYECTO BENEFICIARA A TODO LA COMUNIDAD Y CONTRIBUIRA CON LA SEGURIDAD SOCIAL ","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","TINAQUILLO","TINAQUILLO","En evaluación",""
"__export__.sinco_project_46064","CC-RUR-2014-11-00073","BRISAS DE PAZ","CCO-21-09-24-00007","ADQUISICIÓN DE TANQUES DE ALMACENAMIENTO DE AGUA TIPO CÓNICO PARA LAS FAMILIAS DEL CONSEJO COMUNAL BRISAS DE PAZ, PARROQUIA URUMACO, MUNICIPIO URUMACO, ESTADO FALCÓN","PROCURA DE 43 TANQUES DE ALMACENAMIENTO DE AGUA TIPO CÓNICO DE CAPACIDAD DE 1500 LTS, PARA BENEFICIO DE LAS FAMILIAS PERTENECIENTES AL CONSEJO COMUNAL BRISAS DE PAZ","TANQUES DE ALMACENAMIENTO","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","FALCÓN","URUMACO","URUMACO","En evaluación",""
"__export__.sinco_project_46065","09-07-01-001-0030","MATA ABDON I (SIN NOMBRE COMERCIAL)","CCO-21-08-09-00003","REHABILITACION DEL SISTEMA ELECTRICO EN EL SECTOR MATA ABDON I, MUNICIPIO RÓMULO GALLEGOS DEL ESTADO BOLIVARIANO DE COJEDES","EL PROYECTO CONSISTE EN MEJORAR EL SISTEMA ELECTRICO DE LA COMUNIDAD, DONDE SE TIENE PREVISTO SUSTITUIR BOMBILLOS DAÑADO Y REPARAR LOS POSTES DE BAJA Y ALTA TENSION EN CADA UNA DE LAS CALLES DEL SECTOR, CON LA APLICACIÓN DE PINTURA Y TENSAR LAS LINEAS DE BAJA Y ALTA TENSION","SUSTITUCIÓN DE BOMBILLOS PARA ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","RÓMULO GALLEGOS","RÓMULO GALLEGOS","En evaluación",""
"__export__.sinco_project_46066","09-02-01-001-0089","BLOQUES DE BUENOS AIRES","CCO-21-08-02-00009","Mantenimiento , sustitución  de reflectores y cambio de bombillos del sector de los bloques de buenos aires , municipio  Tinaquillo-estado Cojedes ","Sustitución de equipo de alumbrado publico ( reflectores de áreas externas) la cual permitirá afianzar la seguridad social","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","TINAQUILLO","TINAQUILLO","En evaluación",""
"__export__.sinco_project_46067","01-01-09-001-0048","CACIQUE GUAICAIPURO DE LAS DELICIAS","CCO-21-01-01-00001","REHABILITACION Y MEJORAS DE LA FACHADA DEL EDF POTOSI","SE PLANTEA PINTAR 5000 MTS DE LA FACHADA DEL EDF POTOSI SIENDO ESTO CUBIERTO CON LA CANTIDAD DE 80 CUÑETES DE PINTURA DE 5 GALONE,  YA QUE LA MISMA NO HA SIDO PINTADA EN SU TOTALIDAD Y AL MISMO TIEMPO ENMARCAR EL PROYECTO EN EL PLAN DE EMBELLECIMIENTO DE LA CIUDAD DE CARACAS EN ARAS DE APOYAR A LA GRAN MISION VENEZUELA BELLA ","REHABILITACIÓN DE VIVIENDA","VIVIENDA","SERVICIOS PÚBLICOS","DISTRITO CAPITAL","LIBERTADOR","EL RECREO","En evaluación",""
"__export__.sinco_project_46068","CC-URB-2017-05-00015","CILIA FLORES","CCO-21-08-06-00011","PERFORACION DE POZO PROFUNDO PARA EL SUMINISTRO DE AGUA POTABLE, EN EL URBANISMO NEC COMANDANTE FIDEL CASTRO, MUNICIPIO EZEQUIEL ZAMORA, ESTADO COJEDES PRIMERA ETAPA","EL PROYECTO CONSTA DE LA PERFORACIÓN DE POZO PROFUNDO PARA EL SUMINISTRO DE AGUA POTABLE, EN EL URBANISMO NEC COMANDANTE FIDEL CASTRO, MUNICIPIO EZEQUIEL ZAMORA, ESTADO COJEDES. (PRIMERA ETAPA) CON EL CUAL BENEFICIARA 256 FAMILIAS INTEGRADA POR UNA POBLACION DE 1287","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","EZEQUIEL ZAMORA","SAN CARLOS DE AUSTRIA","En evaluación",""
"__export__.sinco_project_46069","12-11-01-059-0000","EL JOBO (SIN NOMBRE COMERCIAL)","CCO-21-10-05-00016","PATROLEO Y ENGRANZONADO  DE 10 KMTS DE  VIALIDAD AGRÍCOLA EN  LA COMUNIDAD EL JOBO PQA. TUCUPIDO DEL MUNICIPIO RIBAS ESTADO GUÁRICO.","Para realizar este proyecto de patroleo  de 10kmt necesitaremos un patrol para raspar la via  y regar la granza, pica de granza en una mina a 2 km de nuestra comunidad de granza roja y ripio esto con  retro escabadora y utilizaremos volteos para trasladar la granza. este proyecto beneficia a mas de 600 familias de esta comunidad y este eje.","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_46070","12-11-01-001-0005","SAETAL","CCO-21-10-05-00017","Tanques de Almacenamiento de Agua Potable de 1000 Lts","El presente proyecto tiene como finalidad la compra de 122 tanques de almacenamiento de agua potable con el objetivo de beneficiar a las 122 familias mas vulnerables de las 428 familias que integran la comunidad de Saetal, ya que nos vemos afectados por la problemática del bombeo de agua potable por tuverias y los habitantes de nuestra comunidad nos vemos en la necesidad de poseer un tanque donde poder almacenar el vital liquido","TANQUES DE ALMACENAMIENTO","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_46071","09-05-01-001-0024","CAÃO BENITO","CCO-21-08-04-00001","EQUIPAMIENTO DELPOZO PROFUNDO DE LA RED DE AGUA POTABLE DEL CASERIO CAÑO BENITO","SE ESTARA EQUIPANDO EL POZO CON BOMBA SUMERGIBLE, TABLERO DE ARRANQUE, BANCO DE TRANSFORMADORES Y RED DE SERVICIO.","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","PAO DE SAN JUAN BAUTISTA","EL PAO","En evaluación",""
"__export__.sinco_project_46074","09-02-01-Q65-0000","LA GUAMITA (NO INDICA)","CCO-21-08-02-00010","electrificación de baja tensión y tendido eléctrico en  los bucares  y alumbrado publico en la Guamita Tinaquillo","En este proyecto se comprara un transformador 37.5kva, (03) poste de baja ;(01) poste de alta, 170k de arvidal n°2/0, conectores, aislante, perros de guayas , kwa.25,bombillos lamparas de alumbrados públicos y socates","REDES ELÉCTRICAS RURALES","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","TINAQUILLO","TINAQUILLO","En evaluación",""
"__export__.sinco_project_46075","16-09-03-001-0010","SANTA TERESA DE CHAGUARAMAL","CCO-21-14-08-00001","DOTACION DE  MOTOR  ,BOMA ,TABLEROELECTRICO  Y  ACCESORIOS PARA  POZOS  DE AGUAS  PROFUNDAS EN  EL  SECTOR  SANTA TERESA  DEL  CONSEJO  COMUNAL  SANTA  TERESA  DE  LA PARROQUIA  CHAGUARAMAL  DEL  MUNICIPIO  PIAR  DEL  ESTADO  MONAGAS ","SE REQUIERE  ADQUIRIR  MOTOR  Y  BOMBA  SUMERGIBLE  DE  20HP CON  TUBERIAS  Y  ACCESORIOS  PARA  PONER  EN  FUNCIONAMIENTO  EL  SISTEMA  DE  AGUAS  BLANCAS  EN  EL  SECTOR  SANTA  TERESA  DE  LA  `PARROQUIA  CHAGUARAMAL  DEL  MUNICIPIO  PIAR  DEL  ESTADO  MONAGAS .SE  HA  HECHO  LA  SOLICITUD  A  AGUAS  DE  MONAGAS  Y  A  LA  GOBERNACION  Y  NO  SE  HA  TENIDO  RESPUESTA  .
ESTE SECTOR  CUENTA  CON  UN  TOTAL  DE  HABITANTES  DE  836  ,EN  EL  TERRITORIO  DEL  CONSEJO  COMUNAL  FUNCIONA  UNA  ESCUELA BASICA  CON  UNA  MATRICULA  DE  530  ALUMNOS  ,UN  KINDER  CON  UNA  MATRICULA  DE  120  NIÑOS  Y  UN  CONSULTORIO  POPULAR  TIPO  3  QUE  ATIENDE  A  TODA  LA  POBLACION  DE  APROXIMADAMENTE  10.000  HABITANTES .
ESTE  POZO  CUENTA  CON  UN  TANQUE  ELEVADO  Y  SISTEMA  DE  FILTROS  PARA  POTABILIZAR  EL  AGUA .","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","MONAGAS","PIAR","CHAGUARAMAL","En evaluación",""
"__export__.sinco_project_46077","09-05-01-081-0000","LOS POCITOS SAL SI PUEDES","CCO-21-08-04-00002","REHABILITACION FISICA DE LA VIALIDAD AGRICOLA DEL CONSEJO COMUNAL LOS POCITOS SAL SI PUEDES","EL PROYECTO CONTEMPLA LA REHABILITACION Y ENGRANZONAMIENTO (CUNETAS) DE APROXIMADAMENTE 14KM DE LA VIALIDAD AGRICOLA DESDE LA ENTRADA DE SAL SI PUEDES HASTA EL CASERIO LOS POCITOS, LIMITE CON CASERIO EL SOCORRO. ESTO CON EL FIN DE BENEFICIAR 400 HABITANTES.","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","COJEDES","PAO DE SAN JUAN BAUTISTA","EL PAO","En evaluación",""
"__export__.sinco_project_46089","21-20-01-A81-0006","MSR FELIX SERRANO NIETO","CCO-21-19-07-00010","MEJORAMIENTO Y EMBELLECIMEINTO DE CALLES, AVENIDA PRINCIPALES Y PARQUE RECREACIONALES DEL SECTOR FELIX SERRANO NIETO , PARROQUIA JUAN IGNACIO MONTILLA, MUNICIPIO VALERA, EDO TRUJILLO.","CONSISTE EN MEJORAR LAS PRINCIPALES CALLES Y AVENIDA, DE NUESTRO SECTOR ÁREA CENTRAL DE VALERA, DONDE REALIZARAN SEÑALIZACIONES, SE PINTARA MURALES, FACHADAS DE 300 VIVIENDAS, MEJORAR EL TENDIDO ELÉCTRICO, ARREGLO DE SEMÁFOROS, COLOCACIÓN DE 4O LAMPARAS, ACERAS Y BROCALES 400 ML, ENTRE OTROS ARREGLOS QUE NECESITA NUESTRO SECTOR YA QUE SE ENCUENTRA EN COMPLETO ABANDONO.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","TRUJILLO","VALERA","JUAN IGNACIO MONTILLA","En evaluación",""
"__export__.sinco_project_46095","09-01-01-001-0000","EL CARRAO (SIN NOMBRE COMERCIAL)","CCO-21-08-01-00004","REHABILITACION DE POZO PROFUNDO PARA SUMINISTRO DE AGUA POTABLE EN LA COMUNIDAD DEL CARRAO, PARROQUIA COJEDES, MUNICIPIO ANZOATEGUI, ESTADO COJEDES","LIMPIEZA DE POZO Y AFORE TECNICO, ADQUISICION DE BOMBA DE 25 HP, ADQUISICION DE TUBERIA Y ACCESORIO DE 4"" PARA COLUMNAS DE AGUA.","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","ANZOÁTEGUI","COJEDES","En evaluación",""
"__export__.sinco_project_46100","09-01-02-001-0023","HUECERO COPEYAL SANTA CLARA","CCO-21-08-01-00005","REHABILITACION DE SISTEMA DE AGUAS SERVIDAS EN LA COMUNIDAD DE SANTA CLARA, PARROQUIA JUAN DE MATA SUAREZ, MUNICIPIO ANZOATEGUI, ESTADO COJEDES","EXCAVACION EN TIERRA PARA ACIENTO DE ZANJA, DEMOLICION DE ASFALTADO, SUSTITUCION DE 220 METROS DE  TUBERIA PRINCIPAL, SUSTITUCION DE CONECCIONES RESIDENCIALES.","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","ANZOÁTEGUI","JUAN DE MATA SUÁREZ","En evaluación",""
"__export__.sinco_project_46103","09-05-01-P95-0000","SANTA MARTHA (NO INDICA)","CCO-21-08-04-00003","CULMINACION DE ELECTRIFICACION DE POZO PROFUNDO","EN EL SECTOR SANTA MARTA DEL MUNICIPIO PAO, SE CUENTA CON UN POZO PROFUNDO, EL CUAL REQUIERE LA CULMINACION DE 2.1KM DE ELECTRIFICACION EN ALTA TENCION PARA LA PUESTA EN FUNCIONAMIENTO DEL MISMO.","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","PAO DE SAN JUAN BAUTISTA","EL PAO","En evaluación",""
"__export__.sinco_project_46105","09-05-01-001-0008","LA MANGA (SIN NOMBRE COMERCIAL)","CCO-21-08-04-00004","MEJORAS DEL SISTEMA DE ALUMBRADO PUBLICO DEL SECTOR LA MANGA MUNICIPIO EL PAO.","EL PROYECTO CONTARA CON LA REABILITACION INTEGRAL DEL SISTEMA DE ALUMBRADO PUBLICO DEL SECTOR YA QUE PRESENTA DETERIOS CONSIDERABLES SIENDO NECESARIO PARA ESTO LA SUSTITUCION DE LAMPARAS Y BOMBILLOS.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","COJEDES","PAO DE SAN JUAN BAUTISTA","EL PAO","En evaluación",""
